day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0BalancePostion,token1BalancePostion,token0PriceUSD,token1PriceUSD,positionValueETH,dailyLPFeeROIPosition
19425,79516115,1678364780,5.974244465536631,0.0,0,0,0.0,0.5938658633041116,0.3425080539491859,0.0,1530.82532,1.0034381800363426,0.0
19427,80104850,1678547602,4.2490284151065385,0.0,0,0,0.0,0.9021438915361221,0.0,0.0,1566.03934,0.9947278156741475,0.0
19428,80277931,1678623865,4.156372131267822,0.0,0,0,0.0,0.9021438915361221,0.0,0.0,1531.88956,0.9978161018615129,0.0
19429,80661717,1678750943,5.26603394395801,0.0,0,0,0.0,0.9018487585109304,0.0003273465449817757,0.0,1679.17955,1.0006137614296982,0.0
19430,80924287,1678834156,8.217883297551273,0.0,0,0,0.0,0.9018487585109304,0.0003273465449817757,0.0,1708.36719,1.0006137614296982,0.0
19433,81762643,1679097256,2813.6399492973455,0.0,0,0,0.0,0.7206189476665921,0.20153966664135367,0.0,1788.27713,1.0024149330546857,0.0
19434,82011046,1679183334,164157.60530020273,0.0,0,0,0.0,0.6391246373380862,0.2921508737113274,0.0,1763.3676,1.0030952269974165,0.0
19435,82248424,1679270331,182324.15178979357,0.0,0,0,0.0,0.6119680152336489,0.32236367120162096,0.0,1786.7298,1.0033039995995374,0.0
19436,82508179,1679356739,181425.4325752352,0.0,0,0,0.0,0.5848154661134428,0.352581000724768,0.0,1739.59877,1.003503769414201,0.0
19437,82763308,1679439220,188106.43052370427,0.0,0,0,0.0,0.5848154661134428,0.352581000724768,0.0,1796.32855,1.003503769414201,0.0
19438,83034846,1679529249,1103760.6486283783,0.0,0,0,0.0,0.4852909561107119,0.4634166606899384,1937.95928,1739.25101,1.0041591692442124,0.0
19439,83263060,1679615547,1765757.1482232253,0.0,0,0,0.0,0.4852909561107119,0.4634166606899384,2027.37033,1819.11027,1.0041591692442124,0.0
19440,83497626,1679701886,3634634.9016896184,0.0,0,0,0.0,0.5214753541178802,0.42310573133698487,1945.3628,1749.37602,1.003934865327528,0.0
19441,83706956,1679788694,4283563.735541575,0.0,0,0,0.0,0.4852909561107119,0.4634166606899384,1939.10426,1742.97065,1.0041591692442124,0.0
19442,83925688,1679875042,4102542.2209879705,0.0,0,0,0.0,0.4852909561107119,0.4634166606899384,1975.6989,1775.82439,1.0041591692442124,0.0
19443,84163943,1679961267,4008005.4577172035,0.0,0,0,0.0,0.4491137938977715,0.5037356526318475,1912.1889,1716.29615,1.0043674344927571,0.0
19444,84440373,1680047170,4568715.797970558,0.0,0,0,0.0,0.4491137938977715,0.5037356526318475,1977.36442,1774.48254,1.0043674344927571,0.0
19445,84692926,1680134348,4806795.727930153,0.0,0,0,0.0,0.42198566985754465,0.5339801886324191,2001.42058,1793.66749,1.0045131022529583,0.0
19446,84978625,1680219582,4662002.484818746,0.0,0,0,0.0,0.3948616145273598,0.5642292614267651,1997.95385,1792.6361,1.0046497387691464,0.0
19447,85260569,1680306516,5236051.937368531,0.0,0,0,0.0,0.674527069120092,0.252326884153187,2035.26206,1823.76654,1.0046051969865764,2.7944860078680424e-05
19448,85477233,1680393529,5249524.287775775,0.0,0,0,0.0,0.6564587173546806,0.2725080256320263,2031.60885,1820.54694,1.0047817205192415,1.1980873693436865e-05
19449,85709944,1680479952,5560076.484881384,0.0,0,0,0.0,0.6474235515101007,0.28259921301237334,2001.92005,1795.20389,1.0048664825454132,8.861114912788478e-06
19450,85971115,1680566340,5608793.374658771,0.0,0,0,0.0,0.6564723993294802,0.2725137052701221,2019.72444,1810.70762,1.0048026622750836,5.276735776460082e-05
19451,86267030,1680652505,5762133.292641464,0.0,0,0,0.0,0.6655510799175008,0.26244004528357745,2085.90847,1872.24514,1.0047819532552187,1.684321775720268e-05
19452,86610278,1680739195,6168511.322143351,0.0,0,0,0.0,0.6836520317664857,0.24226955925162064,2131.3704,1910.61705,1.0046484111129452,3.612591291691957e-05
19453,87064994,1680824644,6105746.222270253,0.0,0,0,0.0,0.7108157143293096,0.2120186411454475,2086.23051,1871.26589,1.0044514903894206,1.9289331161445723e-05
19454,87439367,1680911544,6378256.498892202,0.0,0,0,0.0,0.6836899169870899,0.24228298484720356,2080.36146,1866.472,1.0047040846499438,1.4094616956101076e-05
19455,87856682,1680998260,6533770.593627735,0.0,0,0,0.0,0.6746538275737147,0.25237430191758364,2064.44913,1850.36789,1.0047939843712508,9.744849549299683e-06
19456,88331898,1681084559,6586539.156855012,0.0,0,0,0.0,0.7651388963611129,0.15151944964441566,2072.01193,1859.86027,1.0040013490614192,2.556960743564535e-05
19457,88771069,1681170635,5978782.839629892,0.0,0,0,0.0,0.7742090297976362,0.1414401081177774,2128.53565,1910.16094,1.0039412750132706,3.899723546882149e-05
19458,89197173,1681256127,6032785.954044313,0.0,0,0,0.0,0.7742392218094734,0.14144562389097842,2105.57279,1888.96486,1.003980425947569,2.9105296208378545e-05
19459,89655832,1681343830,6089454.078018339,0.0,0,0,0.0,0.7652105707591069,0.15153364323121313,2138.37964,1917.75486,1.0040953989033778,3.1531922994530124e-05
19460,90049190,1681430063,6638013.98090429,0.0,0,0,0.0,0.7018870727671302,0.22214208376395855,2241.64082,2011.78536,1.004699336711742,4.989595974600503e-05
19461,90487236,1681516440,7024163.056383053,0.0,0,0,0.0,0.5752870150153283,0.3634416936662484,2345.966,2100.59784,1.0057468827724545,6.682459284307604e-05
19462,90906801,1681603103,7195075.544135932,0.0,0,0,0.0,0.5843684860816571,0.35336998825279536,2337.19157,2092.9817,1.0057493582483865,2.1815700699771172e-05
19463,91308644,1681689402,7347218.035247101,0.0,0,0,0.0,0.5753380094638786,0.3634739097744951,2366.29085,2121.16548,1.0058360339375765,2.1715857573379495e-05
19464,91696149,1681775688,7201657.035159739,0.0,0,0,0.0,0.5482229519332196,0.39377412714403376,2319.64254,2076.78921,1.006046064661403,1.4109019357230366e-05
19465,92040055,1681862311,7349923.325602961,0.0,0,0,0.0,0.5211068212709072,0.4240769785540559,2351.30024,2105.41666,1.006239416818695,1.677966584063159e-05
19466,92391597,1681948773,7355794.090232098,0.0,0,0,0.0,0.43976700962642484,0.5150047779215683,2168.73141,1939.01194,1.0067395443286966,3.0510750298949927e-05
19467,92687294,1682034655,7149064.7132282015,0.0,0,0,0.0,0.4578552722526481,0.49481174243081855,2169.39309,1942.65243,1.0066699048313494,2.7155701117052107e-05
19468,93026373,1682121455,6278904.295140843,0.0,0,0,0.0,0.4488298117832318,0.5049295755148411,2067.38487,1848.27578,1.006747923657454,3.2472265469182386e-05
19469,93344924,1682206997,5767686.573228303,0.0,0,0,0.0,0.43076936724539705,0.5251569358918219,2098.89646,1876.42237,1.0068789658938881,1.738963820497121e-05
19470,93657895,1682290792,5783737.72956721,0.0,0,0,0.0,0.41270333214473937,0.5453794049436405,2084.84201,1862.64525,1.0069908047198357,1.3169739642960247e-05
19471,93956631,1682380458,5240659.768161804,0.0,0,0,0.0,0.36753226330672045,0.5959294387595737,2062.13208,1842.54635,1.0072222847719412,1.6889410888190175e-05
19472,94255769,1682466931,5251634.289433768,0.0,0,0,0.0,0.4127157377481223,0.5453957987065786,2088.74566,1868.34452,1.0070210742320023,2.3356735766590162e-05
19473,94578790,1682553499,5118248.879098696,0.0,0,0,0.0,0.40368880945039637,0.5555165036474702,2085.62409,1866.35236,1.0070902531772248,3.1909982802619705e-05
19474,94864655,1682639210,5221817.988293527,0.0,0,0,0.0,0.35852418610120634,0.6060832558037834,2137.03185,1908.17376,1.0073355904486119,2.9478848257804138e-05
19475,95116029,1682725961,5171692.588243943,0.0,0,0,0.0,0.3856407017724557,0.5757692965563013,2118.42468,1894.44533,1.0072403811593102,1.867825972856308e-05
19476,95360778,1682812623,5086501.505670638,0.0,0,0,0.0,0.4127584240223134,0.5454522077854601,2133.57243,1909.20821,1.0071252281901852,2.6903946462090192e-05
19477,95600686,1682899184,4612669.516195021,0.0,0,0,0.0,0.6740479375842074,0.2530316694795129,2098.22657,1872.00764,1.007411203980002,2.3823178244914466e-05
19478,95770550,1682984534,4437784.606861503,0.0,0,0,0.0,0.6740639955483703,0.25303769749807653,2048.91826,1830.90632,1.0074352037166807,2.0626984438672814e-05
19479,95934233,1683071824,4759774.568402335,0.0,0,0,0.0,0.7011932663790776,0.22270054979688847,2093.87268,1870.50823,1.0072251546178324,1.285519728185858e-05
19480,96216685,1683158210,5829497.7474396955,0.0,0,0,0.0,0.6289027428403333,0.30362754659997315,2129.77117,1903.16351,1.007833575652243,5.197029021643155e-05
19481,96425835,1683244285,6574917.57440049,0.0,0,0,0.0,0.5927946231323623,0.34411963627138314,2099.5421,1875.94144,1.0081595966970054,3.6358695410802076e-05
19482,96574674,1683331161,7189822.952765739,0.0,0,0,0.0,0.6289582943700236,0.30365436628689885,2230.555034038807,1992.55703,1.0079225984740354,3.145302475898507e-05
19483,96706441,1683417066,7501765.313511848,0.0,0,0,0.0,0.5566987950227117,0.3846301230993532,2121.48696,1900.46963,1.0084855388953864,3.069463565509115e-05
19484,96834455,1683503766,7777044.172069942,0.0,0,0,0.0,0.5386500244620533,0.40488916277512155,2108.83645,1876.59925,1.0086392504199113,4.309439972434275e-05
19485,96983799,1683590333,7099560.632838688,0.0,0,0,0.0,0.4483671470712254,0.5061775181230894,2073.25166,1849.70216,1.0092361194190116,5.384345791724374e-05
19486,97147280,1683676294,8102824.626570222,0.0,0,0,0.0,0.3491013789317241,0.6176672678775225,2076.17384,1849.7389,1.0097828130506143,5.3518538680457775e-05
19487,97327238,1683762812,8323401.242988809,0.0,0,0,0.0,0.3400959314385551,0.6278368611821034,2069.36343,1843.3292,1.0098755619900432,7.369933090335959e-05
19488,97535897,1683848798,8290639.843618844,0.0,0,0,0.0,0.34914579224237435,0.6177458486277065,2020.11697,1799.90153,1.0099112794516998,4.1041837152062945e-05
19489,97818837,1683935285,8431016.00712322,0.0,0,0,0.0,0.39429272276106914,0.5670903054314056,2030.27186,1808.27573,1.00974402810927,5.720231390364122e-05
19490,98064845,1684022051,8216239.124369711,0.0,0,0,0.0,0.37625985016884556,0.5873947421580381,2018.65538,1795.68313,1.0098883008398305,2.2697306446970464e-05
19491,98312208,1684108332,8215580.992262721,0.0,0,0,0.0,0.3311366963531391,0.6380980890021315,2023.06947,1799.91837,1.010109842958592,2.1978083710967478e-05
19492,98570476,1684195087,9142889.71678744,0.0,0,0,0.0,0.2769996420645463,0.6989581971432538,2043.59867,1818.03727,1.0103370553551112,5.551002211606091e-05
19493,98896014,1684281272,9054337.026811572,0.0,0,0,0.0,0.29506232606045174,0.6787118142353242,2049.98781,1824.8289,1.0103288409840925,2.5918771055286332e-05
19494,99233724,1684367910,9050961.015805863,0.0,0,0,0.0,0.21386919396476645,0.7700310673072001,2050.59105,1821.9272,1.0106125170003755,9.546284735493043e-05
19495,99627938,1684454180,9198213.618525999,0.0,0,0,0.0,0.15977088715521237,0.8310009921882912,2027.28519,1801.72221,1.0108351209424669,5.572190490893893e-05
19496,99837322,1684540605,9775040.470116634,0.0,0,0,0.0,0.2499917090681223,0.7295577641114132,2039.91946,1813.03181,1.0106609717796022,5.165469540038516e-05
19497,100056219,1684626855,9887312.879715433,0.0,0,0,0.0,0.18684828100724968,0.8006364636208312,2047.88786,1819.76895,1.010885151155123,8.723014385594608e-05
19498,100317956,1684712241,9878505.804465087,0.0,0,0,0.0,0.17784326271652767,0.8108579348462774,2033.53689,1807.11777,1.0109938499461468,2.6845084102090033e-05
19499,100577760,1684798849,9986273.478009703,0.0,0,0,0.0,0.22296034418208574,0.760125257148669,2047.18906,1819.54358,1.0109082631402488,2.3191167715278716e-05
19500,100884358,1684886357,10191739.807440659,0.0,0,0,0.0,0.17785216143752466,0.8108985076429085,2086.69362,1854.78917,1.011044436918422,3.793226524579335e-05
19501,101210425,1684972743,9893796.782482145,0.0,0,0,0.0,0.13275511985859423,0.8616995047764542,2028.45145,1802.24192,1.0111701913907365,6.281976666107196e-05
19502,101531082,1685059118,9868086.266325016,0.0,0,0,0.0,0.19591588689987724,0.7906743920269182,2033.67304,1807.01283,1.0111042465155367,3.219527523530552e-05
19503,101858659,1685145583,9725634.18752103,0.0,0,0,0.0,0.19592219446577896,0.790699848006591,2058.06827,1828.55622,1.0111367992950449,2.261297823031303e-05
19504,102164645,1685231867,8116491.894792562,0.0,0,0,0.0,0.17787982970594066,0.8110246582467934,2060.32832,1829.85961,1.0112017240080757,2.3968149904226973e-05
19505,102454338,1685317927,8446919.244468438,0.0,0,0,0.0,0.18690748142353436,0.800890134736688,2152.99935,1914.2375,1.0112054367977938,3.2681593875561305e-05
19506,102744561,1685404086,7536492.167243742,0.0,0,0,0.0,0.15984389378872152,0.8313807145893032,2133.25849,1894.99233,1.0112970177906775,2.9264021733579627e-05
19507,103061095,1685491168,6797442.004610849,0.0,0,0,0.0,0.1688716163945519,0.8212494373996442,2139.14737,1900.5771,1.0113081143085485,4.073796234204949e-05
19508,103410144,1685577439,5516578.743695478,0.0,0,0,0.0,0.672505332967846,0.25404798102089526,2111.55151,1874.58808,1.0114575102611179,8.286752050747938e-05
19509,103686130,1685663245,2455819.017349215,0.0,0,0,0.0,0.6274794938127688,0.3048548702290091,2097.04969,1861.44526,1.0119074417273721,7.165176039597104e-05
19510,103996414,1685749935,1841860.4684974116,0.0,0,0,0.0,0.6094936900931869,0.32519605927991996,2148.42058,1906.30339,1.0121193424599864,0.0001360980421892729
19511,104329258,1685836155,1656705.0417906102,0.0,0,0,0.0,0.6817203323692007,0.24396406471793936,2129.92812,1890.89682,1.0116752213716615,0.00011889963150368297
19512,104659478,1685923094,1560234.0047635569,0.0,0,0,0.0,0.6367028384806243,0.29479295982094433,2129.25818,1890.08086,1.0121667862647419,0.00011316137189883175
19513,104994993,1686009456,1119945.1007682756,0.0,0,0,0.0,0.6007000831407266,0.33547997370522675,2042.92182,1811.08737,1.0125602183617441,0.00019146027063483663
19514,105248316,1686095409,1140653.025052222,0.0,0,0,0.0,0.6098348449538529,0.3253780828481636,2119.80425,1879.82175,1.0126858609307543,0.0001384051672749832
19515,105291782,1686182341,1010731.6486041808,0.0,0,0,0.0,0.6099192492475788,0.3254231168561479,2064.99612,1832.70751,1.0128260218867333,0.0002536409434165237
19516,105334970,1686268717,924908.5697986041,0.0,0,0,0.0,0.610073949741366,0.3255056574825168,2081.96684,1846.33591,1.013082916034442,0.0003028051911831148
19517,105378190,1686355157,832510.3017438644,0.0,0,0,0.0,0.6102586833003532,0.325604222285362,2073.85858,1840.30957,1.0133896828005158,0.0002495223720034973
19518,105421252,1686441281,734649.6940037897,0.0,0,0,0.0,0.6465285610649593,0.2849876514966906,1975.65123,1752.85541,1.0133592938060443,0.0004988913410350885
19519,105464611,1686527999,711529.0722949964,0.0,0,0,0.0,0.6558861436366925,0.274951571653669,1974.42152,1752.93063,1.0137914748929353,0.0002817489974766449
19520,105507689,1686614155,713332.9482743483,0.0,0,0,0.0,0.7103059130110857,0.213952974901285,1961.57309,1741.53647,1.0136155167856897,0.00025241560646678383
19521,105550946,1686700669,712510.4979820253,0.0,0,0,0.0,0.6200798054714184,0.31583629695310894,1959.42095,1738.79721,1.014620668742802,0.00019214369013055603
19522,105594067,1686786911,660911.8495242766,0.0,0,0,0.0,0.6021198202226168,0.33627287081356494,1862.23917,1651.24251,1.014953374830341,0.00029076245852710904
19523,105637277,1686873331,654368.9166950487,0.0,0,0,0.0,0.5932533789683673,0.34656231687149724,1876.63767,1664.76313,1.0153158633819843,0.0001921597355692529
19524,105680107,1686958991,671800.6448866789,0.0,0,0,0.0,0.5210376330466098,0.42819629408892085,1936.60036,1715.96418,1.0160136273303486,0.00019134391508533998
19525,105723292,1687045361,675756.6630335348,0.0,0,0,0.0,0.5030559549254064,0.4486790733651665,1950.28611,1727.68509,1.0163235871119187,0.00013326204883503236
19526,105766731,1687132239,598252.7910809674,0.0,0,0,0.0,0.5935600041008184,0.3467414388454809,1938.87942,1720.52924,1.0158406330202636,0.00011636461016659275
19527,105810028,1687218833,598649.5157843794,0.0,0,0,0.0,0.5483996535032074,0.3977800596672038,1956.85527,1734.81796,1.01628074584642,0.00011788912664677793
19528,105853338,1687305453,610754.5634106162,0.0,0,0,0.0,0.5213288800410378,0.42843564509884585,2022.82171,1792.51721,1.0165815535155027,0.00020387517019244635
19529,105896513,1687391803,638043.58314008,0.0,0,0,0.0,0.40387138707833214,0.5612407731830802,2138.39934,1891.26626,1.0174677235458438,0.00041067882857927647
19530,105939728,1687478233,641913.8311769065,0.0,0,0,0.0,0.4221264363000359,0.5410391400605321,2115.47848,1873.35877,1.0177922638186532,0.0001878219908359831
19531,105982870,1687564517,647616.4863323253,0.0,0,0,0.0,0.4312526920587508,0.5309235451796994,2135.09511,1890.67808,1.0179352372666308,9.907242045987391e-05
19532,106025882,1687650541,674372.0679220655,0.0,0,0,0.0,0.42224754987039054,0.5411943712337529,2117.69258,1874.93049,1.0180842816700602,5.9866026650333916e-05
19533,106069336,1687737449,686463.1020937301,0.0,0,0,0.0,0.3860837154075605,0.5821072315288931,2146.78007,1899.22405,1.0183278498307717,0.00012567920733057595
19534,106112377,1687823531,671973.4271056348,0.0,0,0,0.0,0.38613223810287606,0.582180390304333,2098.8801,1858.31014,1.0184558324677409,6.585225574522904e-05
19535,106155718,1687910213,692864.7307171837,0.0,0,0,0.0,0.3861576657817711,0.5822187281962851,2135.4431,1890.75928,1.0185229000816858,6.528404760406733e-05
19536,106198961,1687996699,733226.7726779651,0.0,0,0,0.0,0.3861828757172068,0.5822567377914527,2067.47579,1828.9798,1.0185893933791808,8.266968646689897e-05
19537,106242100,1688082977,738040.0782498425,0.0,0,0,0.0,0.3862148013344611,0.5823048727734091,2094.94063,1853.76388,1.0186735998449699,8.619535134274037e-05
19538,106285392,1688169561,772266.6928004362,0.0,0,0,0.0,0.6750378484135333,0.2559242981415277,2184.29024,1933.05068,1.0189278118776603,0.00020405431769147188
19539,106328350,1688255477,798550.0710529594,0.0,0,0,0.0,0.7385541496591312,0.18436403223651324,2171.97378,1923.34878,1.0185766719395888,6.31928894160208e-05
19540,106371361,1688341499,803438.0071143556,0.0,0,0,0.0,0.7114341496337239,0.21506561950935185,2185.74343,1934.27254,1.0188867397725792,6.84281311078029e-05
19541,106415010,1688428797,807216.2111395757,0.0,0,0,0.0,0.6481054395070525,0.28671299398502903,2210.29675,1954.47865,1.0194942678527026,0.00010279861486638803
19542,106458098,1688514973,799796.6744743941,0.0,0,0,0.0,0.6572255496526949,0.2765066437424254,2189.34903,1936.90788,1.0195252803660402,8.116083159923337e-05
19543,106501273,1688601323,790524.6823490033,0.0,0,0,0.0,0.6482246700322424,0.28676573994080684,2161.80256,1911.88902,1.0196818219597577,2.5322265913039674e-05
19544,106544611,1688687999,739616.5199973523,0.0,0,0,0.0,0.5939238910208606,0.34820523431308004,2091.51242,1847.46843,1.020129081840654,7.748257828105279e-05
19545,106587604,1688773985,749029.2944978322,0.0,0,0,0.0,0.6120752332375575,0.32775116874033217,2115.03788,1869.46278,1.0200717011469491,4.535045494426732e-05
19546,106630997,1688860771,747002.9386757861,0.0,0,0,0.0,0.6664322891797744,0.26633239683118864,2109.8046,1865.86867,1.0196842696548847,3.0464971742595575e-05
19547,106673768,1688946313,728859.7559798864,0.0,0,0,0.0,0.6936241811546894,0.235629667524233,2104.59628,1861.68423,1.0194847610044921,5.616180073868208e-05
19548,106717283,1689033343,734659.4671998164,0.0,0,0,0.0,0.6212105522370076,0.3175533200762575,2126.21392,1880.08754,1.0201365868504935,9.778529081315998e-05
19549,106760335,1689119447,727831.0113381338,0.0,0,0,0.0,0.57599871985748,0.36880003146467255,2125.67926,1878.30296,1.0205749325849156,0.00010891558191013463
19550,106803807,1689206391,727329.0343105474,0.0,0,0,0.0,0.6575691208618695,0.2766511903474465,2118.2994257080622,1872.74014,1.0200582473718793,0.00010892189039409669
19551,106846854,1689292485,773693.9890289764,0.0,0,0,0.0,0.6576407445335786,0.2766813237180789,2260.416894143905,2004.41035,1.0201693540444954,8.01908073479884e-05
19552,106890164,1689379105,751229.665728279,0.0,0,0,0.0,0.5761704006606991,0.368909955121525,2187.277128181409,1939.97649,1.0208791227126555,8.132779535433953e-05
19553,106933322,1689465421,752940.3956610765,0.0,0,0,0.0,0.5943318025104698,0.3484443843421759,2188.1792260691013,1930.85909,1.0208297143285172,2.3553759858192416e-05
19554,106976548,1689551873,785329.2373353047,0.0,0,0,0.0,0.6215216526428736,0.31771234983903934,2176.8399668309144,1922.49616,1.02064746823373,2.896645916002659e-05
19555,107019305,1689637387,748157.1833214776,0.0,0,0,0.0,0.5853050436332992,0.3587107536893156,2164.524777560491,1912.88763,1.0209500588989722,3.948292350870683e-06
19556,107063008,1689724793,761022.5973657824,0.0,0,0,0.0,0.5853073545887256,0.35871216998424055,2145.6135761234063,1897.19893,1.02095408990828,0.0
19557,107106164,1689811105,751178.5685616182,0.0,0,0,0.0,0.5400240997204385,0.4099604023683583,2142.1049960352384,1890.13762,1.0212724640800537,0.0
19558,107149401,1689897579,749700.7292459889,0.0,0,0,0.0,0.4947521636849761,0.461221447771518,2143.4439634656214,1891.59776,1.0215653650257035,0.0
19559,107192424,1689983625,752095.5086174363,0.0,0,0,0.0,0.4856991344888465,0.4714751946963277,2146.2471754522317,1892.49337,1.0216208867429004,0.0
19560,107235799,1690070375,740411.018466251,0.0,0,0,0.0,0.45854276251503384,0.5022395116204526,2108.7414200122435,1864.70161,1.0217813321925298,0.0
19561,107278888,1690156553,716665.3498695617,0.0,0,0,0.0,0.4404407773183932,0.5227516199509419,2135.220779431627,1888.36096,1.0218831945412388,0.0
