day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0BalancePostion,token1BalancePostion,token0PriceUSD,token1PriceUSD,positionValueETH,dailyLPFeeROIPosition
19473,41995936,1682546288,714.3589225633259,1316.2871798483627,0.65814358992418136855265311565302,0.65814358992418136855265311565302,0.0009213065997168094,0.41941574591135755,0.5328019873508224,0.0,1870.4827063394948,1.0022966930122719,3.312556576691999e-05
19474,42033461,1682631247,861.8295335491985,892.7394454836135,0.44636972274180677416993370894348,0.44636972274180677416993370894348,0.0005179327295776935,0.3924698784407727,0.5630029662132129,0.0,1919.527510412937,1.0024662342078496,2.5595206429563853e-05
19475,42072244,1682716606,684.8709602634855,1207.2223034531962,0.60361115172659807454592851860066,0.60361115172659807454592851860066,0.0008813501911285231,0.4104531083962397,0.5428941386555932,0.0,1896.9837714274242,1.0024019986947414,3.1626818272216226e-05
19476,42115827,1682812785,1015.4259904081837,2333.9029994441184,1.16695149972205917108874898486544,1.16695149972205917108874898486544,0.001149223587681624,0.40147898854017783,0.552972994218351,0.0,1909.0950025665925,1.0024791506481716,1.4848683467281672e-05
19477,42155218,1682899182,2845.2841386747873,1881.0788856744432,0.9405394428372216127502833843596,0.9405394428372216127502833843596,0.00033056081466622346,0.6703363938974245,0.2518397697954632,0.0,1877.1182020408803,1.0026658173720246,2.8853402930485834e-05
19478,42192220,1682979057,5910.581850782633,2495.006887295658,1.24750344364782911853698579277536,1.24750344364782911853698579277536,0.00021106271347594053,0.6613680876051741,0.26191436588612754,0.0,1822.9206652466682,1.002769329110124,1.9801319886748196e-05
19479,42233537,1683069144,20310.241741003803,15878.03333302767,7.93901666651383483196135480107451,7.93901666651383483196135480107451,0.0003908873546534883,0.41887967202573706,0.5339331892257544,0.0,1875.9380267813076,1.00442468788701,0.00025128415271785296
19480,42274065,1683157232,8844.878943967402,48132.653942134406,24.06632697106720257099287505385887,24.06632697106720257099287505385887,0.002720933449007971,0.49980269947330924,0.4433325482556406,0.0,1901.9401350137307,1.004212927398818,0.0010475561090899392
19481,42310634,1683236465,2904.9608288277045,5874.390229181386,2.93719511459069292729333502647121,2.93719511459069292729333502647121,0.0010110962893003952,0.5452877984504393,0.3933535884779112,0.0,1873.865323834446,1.004971638382559,0.00018312821087641945
19482,42352677,1683329764,3780.256164739586,10216.039970521184,5.10801998526059178955764309558974,5.10801998526059178955764309558974,0.0013512364672282659,0.5723749094236353,0.36316010821152406,0.0,1996.2371799044704,1.0049676554622926,0.00012714111585044672
19483,42392882,1683416965,5970.453329044365,7663.550994081832,3.8317754970409159648393006938188,3.8317754970409159648393006938188,0.000641789707726303,0.5274654564820912,0.41365774058841065,0.0,1896.9943266862426,1.0054038231294817,7.087755227109904e-05
19484,42432278,1683503942,6292.341363708613,5179.745273068041,2.5898726365340201387380265600545,2.5898726365340201387380265600545,0.0004115912482865659,0.5095118251054342,0.4338726058459217,0.0,1873.3428023277254,1.0055914286595824,3.253143260408166e-05
19485,42470742,1683586419,1818.3453031630659,11101.306017778414,5.550653008889207147201896300117,5.550653008889207147201896300117,0.0030525846764273435,0.5815056043786948,0.35315401855028067,0.0,1845.7877826725844,1.0051346727998745,8.067792966819521e-05
19486,42512427,1683676510,13200.581947039622,31658.797457465316,15.829398728732658076745868637816,15.829398728732658076745868637816,0.0011991440068505903,0.4286230281704186,0.5247919523301287,0.0,1849.0349549729099,1.0061791859879632,0.00019733856066448378
19487,42552497,1683761833,8682.613806543162,124599.61229818557,62.2998061490927890319430539225901,62.2998061490927890319430539225901,0.007175236344399431,0.4826785330956558,0.4642988638820151,0.0,1839.6888378490464,1.0060707803268223,0.0011672939705617755
19488,42593167,1683849414,13853.553146869826,14879.289621219099,7.4396448106095499375414519375465,7.4396448106095499375414519375465,0.0005370207001581048,0.4382125677203822,0.5153957267977533,0.0,1797.8690271702283,1.0075037774199482,0.00011014351782267784
19489,42630539,1683930772,15018.477918421846,107661.32143231682,53.8306607161584094516701893382658,53.8306607161584094516701893382658,0.003584295359926526,0.46528009470731957,0.48511470280404195,0.0,1807.6569702971904,1.007462578179133,0.0010309928877030748
19490,42672697,1684021240,29103.261339000794,17522.72214633868,8.761361073169341333179044999903,8.761361073169341333179044999903,0.00030104396105698256,0.34858491383183243,0.6172470584362013,0.0,1801.647735161882,1.0090958408022892,7.795534951944128e-05
19491,42712851,1684107168,25262.182844650022,3690.7902849905026,1.845395142495251239703201348739,1.845395142495251239703201348739,7.304971046419552e-05,0.34861208789062736,0.6172951761463814,0.0,1799.7280118088154,1.0091745052212575,1.0833087003448999e-05
19492,42753328,1684194338,30887.90081958368,36064.65626383963,18.0323281319198141001262600117947,18.0323281319198141001262600117947,0.0005837990816289749,0.312574174381784,0.6578248938205704,0.0,1818.735386650885,1.0093341096294637,0.00011250323433534126
19493,42792721,1684278629,36018.04278752903,23019.526212137156,11.509763106068578308793259591722,11.509763106068578308793259591722,0.00031955548428782876,0.29458917067254575,0.6781657355855419,0.0,1822.2041692797045,1.0095159495657169,6.276611813839729e-05
19494,42833605,1684367834,45701.51231050504,25784.248397902276,12.89212419895113890514998314886,12.89212419895113890514998314886,0.0002820940390628546,0.25857046581880067,0.7187505948654215,0.0,1822.421660230665,1.009703772387156,7.408423123769009e-05
19495,42873625,1684453926,20552.24085610142,119789.08423301953,59.8945421165097652965308879044271,59.8945421165097652965308879044271,0.00291425847604003,0.24958078173105294,0.7289414342396996,0.0,1804.1900698352022,1.0098071661212762,0.00026003404161244426
19496,42912096,1684537085,19422.172322384184,4241.759133119174,2.1208795665595870780440325585322,2.1208795665595870780440325585322,0.0001091988852408265,0.24964568123043526,0.7291309838269437,0.0,1813.920830387087,1.010069750359932,2.1883295088873195e-05
19497,42952640,1684625229,19013.127755561825,5441.124463642798,2.7205622318213989447514944866087,2.7205622318213989447514944866087,0.000143088621020051,0.2496511443005453,0.7291469396154213,0.0,1818.110325977615,1.0100918540143395,5.808146773322019e-06
19498,42992672,1684712008,13659.416477979266,28571.956578429377,14.2859782892146879447964786644876,14.2859782892146879447964786644876,0.001045870320466875,0.2586640265318457,0.7190106664012182,0.0,1807.318748908758,1.0100691219432614,1.8764403497895142e-05
19499,43027973,1684794754,13238.790907780492,3796.810373804432,1.8984051869022160415439457562259,1.8984051869022160415439457562259,0.0001433971727574091,0.25866888020801,0.7190241582074819,0.0,1820.9693144618686,1.0100880752878263,1.4924770078927305e-05
19500,43067741,1684881053,19577.302605351422,15449.278270873365,7.7246391354366826783865136092147,7.7246391354366826783865136092147,0.0003945711669862612,0.24966100497053348,0.7291757393125532,0.0,1850.883294246098,1.0101317504164093,7.1462913145355e-05
19501,43107062,1684966662,30204.243313972187,25214.164352687116,12.6070821763435571881005310448842,12.6070821763435571881005310448842,0.00041739440532554724,0.23165543857446316,0.749512518617565,0.0,1801.4619112882674,1.0102581069345038,2.6144466366859386e-05
19502,43148557,1685057253,30420.10629442324,15926.501346405448,7.9632506732027237614293790824699,7.9632506732027237614293790824699,0.00026177589901001054,0.23166149508228567,0.7495321142223995,0.0,1809.6571745952037,1.0102845195936023,1.4547214531733813e-05
19503,43189190,1685145246,32372.932329815092,66391.26984018013,33.1956349200900641540877986213523,33.1956349200900641540877986213523,0.0010254132860716258,0.2226534703065036,0.7596865263740629,0.0,1829.051227768645,1.010324784876354,0.00030942212369965204
19504,43227042,1685229172,38148.09186237039,11603.53691731453,5.8017684586572649708415986365629,5.8017684586572649708415986365629,0.00015208541700037636,0.20469534995941377,0.7802164065230276,0.0,1830.857184994458,1.010685517904751,1.4966589296688372e-05
19505,43267695,1685318162,13571.404314110254,49715.11108543771,24.8575555427188547870323956753931,24.8575555427188547870323956753931,0.001831612629569538,0.28583538948841725,0.6889160228422178,0.0,1913.4231839914526,1.0104522436598158,0.00034237854647429025
19506,43299168,1685387124,33796.685127318226,43651.946997095336,21.8259734985476687122330861534633,21.8259734985476687122330861534633,0.000645802196763537,0.22280195411089762,0.760193148370242,0.0,1891.645484119217,1.0109985532551962,6.583734948181656e-05
19507,43342530,1685482005,40537.747314968285,10331.673039826419,5.1658365199132097433369772049628,5.1658365199132097433369772049628,0.0001274327475519529,0.2137990756342738,0.770394646353819,0.0,1912.7116487475475,1.011089689352245,1.8668836690660106e-05
19508,43383227,1685569840,32430.12096938033,36246.809896554274,18.1234049482771373694237368671517,18.1234049482771373694237368671517,0.0005588448148370702,0.15069168101004057,0.841484710866678,0.0,1863.8644660804423,1.011252225852938,0.00013659149700871406
19509,43423534,1685658675,29382.36915745172,53611.565412856005,26.8057827064280018936966409474252,26.8057827064280018936966409474252,0.0009123084174316738,0.1416969236324132,0.8517567373670899,0.0,1868.1954964215245,1.0114068255370552,8.76379242812985e-05
19510,43456220,1685734505,48824.21517888339,18955.45522089687,9.4777276104484352066193672414071,9.4777276104484352066193672414071,0.00019411940521160857,0.09663544946853174,0.9026288873099931,0.0,1907.1609912789086,1.0115626108112317,2.324405804806864e-05
19511,43498213,1685834872,39953.29983526524,16432.978146840072,8.2164890734200363287361816910157,8.2164890734200363287361816910157,0.00020565232677396164,0.06058585596256994,0.9432979599573262,0.0,1891.5835585779948,1.0116215746452473,4.218965801559943e-05
19512,43537071,1685922532,15751.49214640241,42264.34086329748,21.1321704316487412952278284800968,21.1321704316487412952278284800968,0.0013415980045087513,0.15975250645611663,0.8315703474333861,0.0,1887.8274663371244,1.0115276884404973,0.00036987440733570723
19513,43575849,1686009171,17490.547070001627,15086.604946106949,7.5433024730534745417640127200474,7.5433024730534745417640127200474,0.0004312788183733336,0.07864326850790378,0.9233532362286684,0.0,1811.8740169317432,1.0120227418860754,0.00019153531711545388
19514,43613953,1686092981,20395.22538360968,9919.887516287896,4.9599437581439480473312830124785,4.9599437581439480473312830124785,0.00024319141685631644,0.07865833147127643,0.923530090983579,0.0,1882.7368615221415,1.0122165799828706,2.0811741172564564e-05
19515,43651166,1686175098,17122.11165348174,20286.95799949994,10.1434789997499700627905747822003,10.1434789997499700627905747822003,0.0005924198606476975,0.07865996848811209,0.9235493112527975,0.0,1825.6112783603328,1.012237645972344,4.667767873916924e-05
19516,43688475,1686258240,15477.25066250836,41496.58942971806,20.7482947148590277522143137020216,20.7482947148590277522143137020216,0.0013405672084331548,0.10572269833779799,0.8930881762728873,0.0,1852.1888759862347,1.012253717389574,0.000237003887430784
19517,43726430,1686345427,13105.038225398517,13521.246599172902,6.7606232995864508988821852252077,6.7606232995864508988821852252077,0.0005158797084989703,0.12379365802765703,0.8729614014949204,0.0,1836.4334921259895,1.0124677566335765,7.177905489122085e-05
19518,43766753,1686436164,12991.298655770604,56928.798863824035,28.4643994319120183700624231011566,28.4643994319120183700624231011566,0.0021910357221499497,0.12380254381943179,0.8730240618392763,0.0,1752.6491844759878,1.0125404306122554,0.0002716813765238183
19519,43802973,1686517836,38405.8300299342,62700.59482670581,31.3502974133529066268083721170835,31.3502974133529066268083721170835,0.0008162900629648653,0.07870930952687077,0.9241286260330849,0.0,1770.6204394371334,1.0128725922847173,0.000287286834064486
19520,43837309,1686597794,37198.2744112698,5625.761637600364,2.8128808188001820834113383503783,2.8128808188001820834113383503783,7.561858347783939e-05,0.07873192167521614,0.9243941160203262,0.0,1731.3935489159724,1.0131635772450653,6.063735156438921e-06
19521,43881265,1686698329,34438.68969911701,26747.08036554589,13.3735401827729461736653678596745,13.3735401827729461736653678596745,0.0003883289492026126,0.04262843725011915,0.9651147221527613,0.0,1736.23207560656,1.0131970907196866,3.589100470949731e-05
19522,43902917,1686746837,35557.36197179658,1353.8546515794646,0.6769273257897322901967492772197,0.6769273257897322901967492772197,1.9037613823169957e-05,0.03360478099352407,0.9753297490176596,0.0,1744.7259288049552,1.0132377547840086,1.7538798082095152e-06
19523,43946119,1686849789,36653.68097773538,99666.48124006548,49.8332406200327400744167874561929,49.8332406200327400744167874561929,0.0013595698792244917,0.03360483993227092,0.9753314596288127,0.0,1636.9703898591745,1.0132395318812477,8.37342979651908e-05
19524,43994476,1686959762,37182.236513388394,2311.9450149201953,1.1559725074600976263470863203718,1.1559725074600976263470863203718,3.108937535384298e-05,0.033607653809950885,0.9754131283238683,0.0,1715.7525357805248,1.0133243747821206,2.1709601857387118e-06
19525,44028099,1687037671,49212.78460326034,12991.958084097972,6.4959790420489859980836982898449,6.4959790420489859980836982898449,0.00013199779476852908,0.015557125789197847,0.9957793337567549,0.0,1728.0133349756863,1.0133321209050663,8.448596098131708e-06
19526,44064283,1687119870,15090.222400201237,26790.11729541965,13.3950586477098258076402907035997,13.3950586477098258076402907035997,0.0008876647601649128,0.0,1.013342195089959,0.0,1724.2767367928889,1.013342195089959,6.922741427535632e-05
19527,44099946,1687198609,9084.15784145552,28323.574178632367,14.1617870893161826664262275062361,14.1617870893161826664262275062361,0.001558954317668163,0.015558334213760993,0.9958566825050191,0.0,1744.2646792363262,1.0134108330940734,0.00017211501853231
19528,44141124,1687290673,7051.00040219169,2420.597844997677,1.2102989224988383564829725960098,1.2102989224988383564829725960098,0.00017164924882469675,0.06973175908548086,0.9349266696328034,0.0,1779.0627797068398,1.0135563989423144,9.407133131245404e-06
19529,44180176,1687378512,18088.494344179642,19181.76121155483,9.5908806057774143158352961652508,9.5908806057774143158352961652508,0.0005302199521577916,0.0,1.0135963045803218,0.0,1883.8012321224662,1.0135963045803218,0.0001349976605468967
19530,44220540,1687469449,14847.506385363919,8891.36153296829,4.4456807664841449075373745603411,4.4456807664841449075373745603411,0.0002994227213039976,0.0,1.0137331377101793,0.0,1885.2137820858884,1.0137331377101793,6.377254027064918e-06
19531,44261381,1687561090,13034.825069215838,16485.038105962467,8.2425190529812333907169320239783,8.2425190529812333907169320239783,0.0006323459662260811,0.0,1.0137396025439138,0.0,1890.3879992464276,1.0137396025439138,1.3370587206855584e-05
19532,44300394,1687650594,49864.83734592662,41823.64021426486,20.9118201071324295892674629504015,20.9118201071324295892674629504015,0.00041937006556466147,0.0,1.013753156837675,0.0,1875.1405332598213,1.013753156837675,3.3825656124498065e-05
19533,44338846,1687735972,59100.28986278314,10344.99394356878,5.172496971784389220048492747834,5.172496971784389220048492747834,8.752067009812814e-05,0.0,1.0137874477033533,0.0,1899.5920518774772,1.0137874477033533,1.0592908565619225e-05
19534,44372199,1687810585,53646.54888305132,27754.54260750834,13.8772713037541705875794022581633,13.8772713037541705875794022581633,0.0002586796651916308,0.0,1.013798186661092,0.0,1857.6767408312692,1.013798186661092,2.4779850964394617e-05
19535,44409809,1687893832,56903.115275653254,5277.3564585940585,2.6386782292970294462680291869627,2.6386782292970294462680291869627,4.637141949987442e-05,0.0,1.0138233084290653,0.0,1897.5098429478608,1.0138233084290653,5.219669884737433e-06
19536,44453601,1687990783,53946.01904635104,3225.364317832956,1.6126821589164782051086940107709,1.6126821589164782051086940107709,2.989436824857907e-05,0.0,1.0138286002520567,0.0,1832.5777726623337,1.0138286002520567,2.851534651639891e-06
19537,44495507,1688083044,55614.796448810615,3878.9284398208865,1.9394642199104432551069194829182,1.9394642199104432551069194829182,3.487316943963967e-05,0.0,1.0138314912194413,0.0,1853.0160887593554,1.0138314912194413,3.911876718898157e-06
19538,44533937,1688167124,48871.88432275581,24174.568807659438,12.08728440382971944546061387327,12.08728440382971944546061387327,0.0002473259333322169,0.6722689121832648,0.25464525042023944,0.0,1931.4540172626698,1.0138354572032489,2.26132373551868e-05
19539,44569517,1688246427,53433.74201033331,9777.25818891267,4.8886290944563355628325000900191,4.8886290944563355628325000900191,9.148955155547492e-05,0.6722668928212235,0.25466994996513675,0.0,1922.5420949638576,1.0139337950844647,8.806948334266979e-06
19540,44604048,1688322624,68142.89231470243,57303.79660256919,28.6518983012845974926044684019403,28.6518983012845974926044684019403,0.0004204678922192256,0.6452341135714793,0.2852145071287646,0.0,1907.5096868569474,1.0141659472237947,7.398257435495066e-05
19541,44652220,1688428424,84145.02064705607,25899.279179101548,12.9496395895507748361932344575541,12.9496395895507748361932344575541,0.00015389668324959687,0.5551754691258035,0.38708394900054305,0.0,1954.6030581970542,1.014919376984759,5.697692664236322e-05
19542,44691015,1688514416,25881.750226343287,6809.875981667286,3.4049379908336433705080728599223,3.4049379908336433705080728599223,0.00013155748591407032,0.5822358252108057,0.3565444134087829,0.0,1939.3112018182803,1.014784296611997,1.7771179574220985e-05
19543,44729081,1688598092,25692.57424612217,5808.334425132268,2.9041672125661340859904002237606,2.9041672125661340859904002237606,0.00011303527566936839,0.5822461722282102,0.35655074962357974,0.0,1909.0417136137958,1.0148023305259615,1.1418051888092982e-05
19544,44769870,1688687138,21722.28070194792,10188.68280743885,5.0943414037194256283529754316434,5.0943414037194256283529754316434,0.00023452147928751317,0.5372058844836533,0.40749483850173845,0.0,1856.1355630654652,1.0151303770129692,1.4837962168488301e-05
19545,44803613,1688760382,14612.389122804156,133432.2989896793,66.7161494948396420572900916801512,66.7161494948396420572900916801512,0.004565724943002109,0.6002836549082464,0.3361873672501815,0.0,1863.495631241057,1.0146953042640696,0.0008353075668658802
19546,44849170,1688860125,15806.972814639585,45595.28657144248,22.797643285721240096106776177989,22.797643285721240096106776177989,0.0014422523245315678,0.5917662263362992,0.34666281301392726,0.0,1863.2157663842354,1.015610284681229,0.000698593829168127
19547,44868336,1688901592,21171.067106084003,8457.661156580827,4.228830578290413293817493002893,4.228830578290413293817493002893,0.00019974574531839067,0.5560835403250227,0.3877170817762417,0.0,1867.550463074854,1.0165794270176263,1.59269430903591e-05
19548,44921886,1689017091,62933.97080753919,45713.74805342626,22.856874026713129177768902437859,22.856874026713129177768902437859,0.00036318817537530913,0.4749012899867992,0.4795817753338882,0.0,1889.836647373353,1.017120486024427,4.6623320762312115e-05
19549,44961660,1689104322,25682.473076008897,86536.6488188294,43.268324409414701279429089304587,43.268324409414701279429089304587,0.001684741351869011,0.5380718569243903,0.40815171756817725,0.0,1873.1931658542474,1.0167667606707786,7.021350445377225e-05
19550,45008436,1689206357,36480.151935125694,14224.774975660888,7.112387487830444277995922376792,7.112387487830444277995922376792,0.00019496595026464598,0.5200637073366275,0.4285942332951421,0.0,1870.9190407804515,1.016957847684258,1.2889644578512649e-05
19551,45043509,1689283463,47798.19892272864,62480.70602545683,31.240353012728412969009399106756,31.240353012728412969009399106756,0.0006535884974082828,0.5020260531046351,0.4490159202264916,0.0,1976.7373549315037,1.017086594416568,0.0
19552,45086502,1689377555,44155.134928801366,45229.38413970184,22.614692069850921306765529445873,22.614692069850921306765529445873,0.0005121644879200649,0.5110480063956042,0.4388075837852161,0.0,1933.6433343463814,1.0170292826507388,0.0
19553,45112049,1689432927,59385.220914666366,15237.735866823197,7.618867933411598375309176363061,7.618867933411598375309176363061,0.00012829569067966483,0.4479038049100543,0.5102766582527068,0.0,1934.0219625822135,1.0174091419837636,0.0
19554,45166277,1689551851,36230.81212801486,56646.67446147294,28.323337230736469084320610320573,28.323337230736469084320610320573,0.000781747235768859,0.42084876865245635,0.5409139194434425,0.0,1922.621590085607,1.0175567012392825,0.0
19555,45196075,1689616349,17428.90756988971,27692.161908977774,13.846080954488887952036658717771,13.846080954488887952036658717771,0.0007944319458328796,0.4839834996916268,0.46943412434677306,0.0,1896.894426650915,1.0171981724117074,0.0
19556,45239792,1689715045,15961.012003708107,1442.2228753366287,0.721111437668314378023030938737,0.721111437668314378023030938737,4.517955612719192e-05,0.4839834996916268,0.46943412434677306,0.0,1894.1003109563035,1.0171981724117074,0.0
19557,45278409,1689801064,27736.30203764821,10734.15785249869,5.367078926249345386142577587584,5.367078926249345386142577587584,0.00019350376697529017,0.4569230521562444,0.5000652590042544,0.0,1887.230605749734,1.0173579232745253,0.0
19558,45321508,1689895231,26544.44756330283,71002.61153086065,35.501305765430324035517357985726,35.501305765430324035517357985726,0.001337428691283452,0.465942750353578,0.4898543702874322,0.0,1893.3294925720809,1.0173056886743685,0.0
19559,45357921,1689974640,60729.89642019028,27246.530182803526,13.623265091401762958091161250071,13.623265091401762958091161250071,0.00022432551172395164,0.4298666631806853,0.5307009884467925,0.0,1894.8352098257628,1.0175085311188106,0.0
19560,45401214,1690069842,109993.96752869997,82887.37848454366,41.443689242271827419476192459658,41.443689242271827419476192459658,0.00037678147423365026,0.42084876865245635,0.5409139194434425,2105.9106130856535,1858.4785022865763,1.0175567012392825,0.0
19561,45441039,1690155968,65526.74720225178,42754.00935198609,21.377004675993045940741670806973,21.377004675993045940741670806973,0.0003262332648683413,0.42084876865245635,0.5409139194434425,0.0,1887.5960405048204,1.0175567012392825,0.0
