timestamp,day,blockNumber,totalValueLockedUSD,dailyCRVRewardAmount,dailyCRVRewardUSD,dailyCRVRewardROI
1672266875,19354,16286269,2238370.611642538062839756418364,6.994646298780402e+20,363.5621296009687,0.00016242266928897145
1672352747,19355,16293386,2222219.938199147904212526897844,6.994646298780402e+20,363.5621296009687,0.00016360312647342807
1672428491,19356,16299669,2222219.938199147904212526897844,6.888717977559423e+20,348.4485770998995,0.00015680202085769995
1672518047,19357,16307096,2222219.938199147904212526897844,6.888717977559423e+20,348.4485770998995,0.00015680202085769995
1672610255,19358,16314750,3186140.508282904171273029799092,6.888717977559423e+20,360.968133152316,0.00011329322489511027
1672703183,19359,16322464,3186140.508282904171273029799092,6.888717977559423e+20,360.968133152316,0.00011329322489511027
1672783991,19360,16329168,3186140.508282904171273029799092,6.888717977559423e+20,360.968133152316,0.00011329322489511027
1672847939,19361,16334472,3181702.89266023509721129346818,6.888717977559423e+20,385.4788805882702,0.00012115489522215247
1672947875,19362,16342758,3181702.89266023509721129346818,6.888717977559423e+20,385.4788805882702,0.00012115489522215247
1673000711,19363,16347131,3253175.48257394522612068925415,6.888717977559423e+20,385.4788805882702,0.00011849311008678679
1673093555,19364,16354826,3253175.48257394522612068925415,1.2039184920622837e+21,661.4063333321933,0.00020331099163727927
1673217959,19365,16365143,3259490.76201085123981357710814,1.2039184920622837e+21,666.7854411547277,0.00020456736645063325
1673284499,19366,16370672,3259490.76201085123981357710814,1.2039184920622837e+21,666.7854411547277,0.00020456736645063325
1673353379,19367,16376381,3259490.76201085123981357710814,1.2039184920622837e+21,779.5059217295351,0.00023914960300382653
1673475275,19368,16386474,3505548.240484006194673408707656,1.2039184920622837e+21,799.5583881333246,0.00022808369284426982
1673553755,19369,16392975,3505548.240484006194673408707656,1.194328365357109e+21,790.4972811491018,0.00022549890257392633
1673647751,19370,16400764,3505548.240484006194673408707656,1.194328365357109e+21,790.4972811491018,0.00022549890257392633
1673703731,19371,16405411,3505548.240484006194673408707656,1.194328365357109e+21,790.4972811491018,0.00022549890257392633
1673804915,19372,16413790,3505548.240484006194673408707656,1.194328365357109e+21,940.7270689139111,0.00026835376505445727
1673906627,19373,16422214,3505548.240484006194673408707656,1.194328365357109e+21,1048.8484215013248,0.00029919668752198135
1673970503,19374,16427518,4424982.821613787996033702792494,1.194328365357109e+21,1084.253091563971,0.0002450298984818533
1674049463,19375,16434070,4424982.821613787996033702792494,1.194328365357109e+21,1110.3658869441388,0.000250931118087186
1674140159,19376,16441586,4424982.821613787996033702792494,1.1962933220208615e+21,1083.650342819377,0.0002448936835474924
1674251087,19377,16450782,5639488.562336755980385397210718,1.1962933220208615e+21,1186.8832787498454,0.00021045938219937683
1674305423,19378,16455284,5639488.562336755980385397210718,1.1962933220208615e+21,1205.1805851101544,0.00021370387966719817
1674403979,19379,16463462,5731663.699809585844525538430246,1.1962933220208615e+21,1285.086997554538,0.00022420837384392082
1674507671,19380,16472058,5907879.181098833519852253391882,1.1962933220208615e+21,1334.0572646914618,0.00022580984204273019
1674582635,19381,16478274,5907879.181098833519852253391882,1.1962933220208615e+21,1291.3986411215199,0.0002185892096868045
1674658571,19382,16484568,6190588.557262020295724040333752,1.1962933220208615e+21,1202.5319916952003,0.00019425164191933593
1674806471,19384,16496822,6120093.88053961674487325083783,1.1962933220208615e+21,1202.5319916952003,0.00019648914137068295
1675005515,19386,16513320,8176973.847996541996390140767596,1.1768967455522432e+21,1280.7920133528496,0.0001566339867488581
1675096019,19387,16520829,8014132.117112531288937449614831,1.1768967455522432e+21,1216.6264258885958,0.0001518101284218587
1675168283,19388,16526821,7358879.787811375004764927291954,1.1768967455522432e+21,1183.6262411433108,0.00016084326354994533
1675267547,19389,16535044,7337211.175410416555103894173379,1.1768967455522432e+21,1178.1948626625874,0.00016057802269766122
1675440479,19391,16549349,7337211.175410416555103894173379,1.1751322759127113e+21,1309.280676001803,0.00017844391345715445
1675510103,19392,16555119,8000574.491850892807088497450909,1.1751322759127113e+21,1291.9827289003676,0.00016148624454610558
1675621427,19393,16564350,8000412.966260906665047645770909,1.1751322759127113e+21,1227.0108404974299,0.00015336843806337773
1675678931,19394,16569118,7316013.041177244612156650514615,1.1751322759127113e+21,1235.1357050530903,0.0001688263399889102
1675811435,19395,16580091,6822193.896502842790725722547132,1.1751322759127113e+21,1239.960798177988,0.00018175396609785747
1675900235,19396,16587429,6811226.622609558507623239703217,1.1751322759127113e+21,1276.0620368263023,0.00018734687707944883
1675982759,19397,16594262,6175150.332347523862163937869145,1.1648564052734516e+21,1217.619741006718,0.0001971805827347092
1676073479,19398,16601789,5937923.667157501728205009691368,1.1648564052734516e+21,1120.866767984705,0.00018876409176227528
1676151995,19399,16608297,5937923.667157501728205009691368,1.1648564052734516e+21,1093.5217638709107,0.00018415894598294526
1676241539,19400,16615712,6005145.244438710209499535085756,1.1648564052734516e+21,1129.9817693559698,0.0001881689323671949
1676332163,19401,16623221,5978648.717532278094283732592488,1.1648564052734516e+21,1214.2148657341036,0.000203091856220527
1676415887,19402,16630147,5978648.717532278094283732592488,1.1648564052734516e+21,1229.1180385831722,0.00020558458886851908
1676498579,19403,16636993,6024104.11701191996629573261984,1.1648564052734516e+21,1247.3189199155697,0.00020705467496704984
1676589311,19404,16644509,6024104.11701191996629573261984,1.168179991460414e+21,1345.8718499614574,0.000223414440358152
1676669111,19405,16651070,6024104.11701191996629573261984,1.168179991460414e+21,1292.7138194500512,0.00021459021861847634
1676758151,19406,16658387,6024104.11701191996629573261984,1.168179991460414e+21,1439.6346487960361,0.00023897904498870526
1676846675,19407,16665681,6024104.11701191996629573261984,1.168179991460414e+21,1463.6571021404282,0.00024296676712593613
1676917787,19408,16671546,6517368.83693543696862372509986,1.168179991460414e+21,1463.6571021404282,0.0002245779146095806
1676990963,19409,16677576,6517368.83693543696862372509986,1.168179991460414e+21,1473.0539419917357,0.00022601972956380774
1677093263,19410,16685983,7131189.984424085057477034947121,1.168179991460414e+21,1294.3959986377542,0.00018151192177812798
1677246659,19412,16698599,7131189.984424085057477034947121,1.168179991460414e+21,1294.3959986377542,0.00018151192177812798
1677373175,19414,16709003,7131189.984424085057477034947121,1.1481802862707801e+21,1134.941767570078,0.00015915180636738227
1677536099,19415,16722440,7131189.984424085057477034947121,1.1481802862707801e+21,1173.8386711280732,0.00016460628221825062
1677594899,19416,16727284,6883354.613381504628083194654149,1.1481802862707801e+21,1188.127774790713,0.00017260882832927815
1677709355,19417,16736708,6764785.993144838359798856890924,1.1481802862707801e+21,1188.127774790713,0.00017563419980982603
1677785015,19418,16742919,6764785.993144838359798856890924,1.1481802862707801e+21,1188.127774790713,0.00017563419980982603
1677853943,19419,16748594,6764785.993144838359798856890924,1.1481802862707801e+21,1188.127774790713,0.00017563419980982603
1677912827,19420,16753430,6660791.614694388068886292525588,1.1483021197810962e+21,1062.7823194103992,0.0001595579596073525
1678060079,19421,16765555,6660791.614694388068886292525588,1.1483021197810962e+21,1066.6153518862284,0.00016013342160910212
1678133555,19422,16771604,6660791.614694388068886292525588,1.1483021197810962e+21,1066.6153518862284,0.00016013342160910212
1678309103,19424,16786054,6625225.536264743597814201853242,1.1483021197810962e+21,1091.3210719933186,0.00016472210131107445
1678405847,19425,16794016,6097465.470735345078579425245228,1.1392464385591244e+21,1014.2756612349427,0.00016634381385231898
1678491851,19426,16801067,6097207.719722983567007339456828,1.1392464385591244e+21,952.8269868319406,0.0001562726793364407
1678578863,19427,16808229,5776777.559201805028930087924802,1.1392464385591244e+21,989.7294574697479,0.00017132898875311755
1678661099,19428,16814998,5776777.559201805028930087924802,1.1392464385591244e+21,989.7294574697479,0.00017132898875311755
1678747571,19429,16822125,3695891.211329437470682010393924,1.1392464385591244e+21,1123.4109130631525,0.0003039621159896246
1678827047,19430,16828678,3695891.211329437470682010393924,1.1392464385591244e+21,1123.4109130631525,0.0003039621159896246
1678909259,19431,16835436,4121433.248662673680056791968864,1.1392464385591244e+21,1016.5097235009572,0.00024663986098301974
1678937567,19432,16837765,4121433.248662673680056791968864,1.1392464385591244e+21,1016.5097235009572,0.00024663986098301974
1679042495,19433,16846414,5642024.721631594745498696197216,1.1337239977664744e+21,1035.8416689713104,0.0001835939614018138
1679176331,19434,16857434,5961421.032233980832676239301664,1.1337239977664744e+21,1164.4025691460351,0.00019532298806777742
1679270363,19435,16865177,5961421.032233980832676239301664,1.1337239977664744e+21,1199.863188348175,0.00020127133813572278
1679355035,19436,16872165,6658642.7583607326992766138386,1.1337239977664744e+21,1157.9006620188445,0.000173894396206338
1679442155,19437,16879341,6648870.426271192623168437551416,1.1337239977664744e+21,1100.111348680694,0.00016545838287566935
1679527715,19438,16886398,6643722.437007067623895095934048,1.1337239977664744e+21,1058.9877781097107,0.00015939675206942788
1679611511,19439,16893289,6602470.94351807571540322304239,1.1142560837235252e+21,1074.9685284675174,0.00016281306463345504
1679698847,19440,16900484,6602470.94351807571540322304239,1.1142560837235252e+21,1074.9685284675174,0.00016281306463345504
1679787899,19441,16907826,6602470.94351807571540322304239,1.1142560837235252e+21,1013.6866723748909,0.0001535314098383227
1679873867,19442,16914912,8275639.895136175526885031591974,1.1142560837235252e+21,1040.1792250215015,0.00012569169734328868
1679935715,19443,16920009,8275639.895136175526885031591974,1.1142560837235252e+21,1012.7752108984051,0.0001223802900720271
1679987567,19444,16924279,9605100.973046197784569737643358,1.1142560837235252e+21,1001.6961626579421,0.00010428793673995707
1680105971,19445,16934025,9256702.256554926054309607247072,1.1142560837235252e+21,1001.6961626579421,0.00010821306928702535
1680185855,19446,16940602,7792044.328229339332735814951092,1.1144686363627943e+21,1041.0017493851226,0.00013359802710743554
1680357359,19448,16954726,7792044.328229339332735814951092,1.1144686363627943e+21,1035.91308559149,0.00013294496822079685
1680438659,19449,16961421,7915897.843637518437884258244273,1.1144686363627943e+21,1021.410505226501,0.00012903280529920808
1680561227,19450,16971473,6061045.310872848807688394911989,1.1144686363627943e+21,1013.9814572965066,0.00016729481554568406
1680650471,19451,16978723,7721034.950700213829166908482222,1.1144686363627943e+21,1037.9871117237612,0.00013443626642690266
1680723323,19452,16984661,7722456.890576352635627782842177,1.1144686363627943e+21,1037.9871117237612,0.00013441151260946602
1680820247,19453,16992511,7722456.890576352635627782842177,1.0961928436919431e+21,1094.1144620603031,0.00014167958171387677
1680882875,19454,16997623,7722456.890576352635627782842177,1.0961928436919431e+21,1094.1144620603031,0.00014167958171387677
1680975107,19455,17005163,7722456.890576352635627782842177,1.0961928436919431e+21,1094.1144620603031,0.00014167958171387677
1681069175,19456,17012851,7919599.091513249942025585716113,1.0961928436919431e+21,1101.9094893717966,0.00013913702911459467
1681146623,19457,17019175,7919599.091513249942025585716113,1.0961928436919431e+21,1101.9094893717966,0.00013913702911459467
1681245959,19458,17027285,7630507.152917587860209254955565,1.0961928436919431e+21,1128.7870417062793,0.0001479308018569484
1681339667,19459,17034952,7580689.623186348055870842977116,1.0961928436919431e+21,1102.4608743721737,0.00014543015598477736
1681427375,19460,17041518,7580689.623186348055870842977116,1.0961928436919431e+21,1102.4608743721737,0.00014543015598477736
1681502963,19461,17047652,7580689.623186348055870842977116,1.0964407819869986e+21,1207.5179082877555,0.0001592886621547508
1681587203,19462,17054486,7580689.623186348055870842977116,1.0964407819869986e+21,1199.0950502005314,0.00015817756824299616
1681689299,19463,17062808,9051806.630894265032177167610292,1.0964407819869986e+21,1199.0950502005314,0.00013247024589632314
1681773695,19464,17069711,9051806.630894265032177167610292,1.0964407819869986e+21,1154.3865808742296,0.00012753106953635653
1681834271,19465,17074655,9051806.630894265032177167610292,1.0964407819869986e+21,1154.3865808742296,0.00012753106953635653
1681909163,19466,17080799,11035067.573247702856287957942652,1.0964407819869986e+21,1154.3865808742296,0.00010461073964538352
1682011787,19467,17089174,10084099.66978985906923613530934,1.082970248734449e+21,1048.4484061155408,0.00010397045253891163
1682103107,19468,17096647,10084099.66978985906923613530934,1.082970248734449e+21,1013.5031221293777,0.00010050506791058899
1682197547,19469,17104449,10084099.66978985906923613530934,1.082970248734449e+21,1013.5031221293777,0.00010050506791058899
1682235803,19470,17107604,10084099.66978985906923613530934,1.082970248734449e+21,1013.5031221293777,0.00010050506791058899
1682376611,19471,17119223,10084099.66978985906923613530934,1.082970248734449e+21,1013.5031221293777,0.00010050506791058899
1682461643,19472,17126237,9458881.331194932048921851354565,1.082970248734449e+21,1005.0256310222844,0.00010625206045325452
1682543891,19473,17133018,9458881.331194932048921851354565,1.082970248734449e+21,1016.9545483120944,0.00010751319449988527
1682627711,19474,17139920,9458881.331194932048921851354565,1.082970248734449e+21,1016.9545483120944,0.00010751319449988527
1682700023,19475,17145872,9458881.331194932048921851354565,1.081992118984798e+21,1020.9244837892959,0.00010793289904402717
1682759135,19476,17150753,9308485.673151985535882620705295,1.081992118984798e+21,1012.2836947270833,0.00010874848286513072
1682858291,19477,17158912,9308485.673151985535882620705295,1.081992118984798e+21,1012.2836947270833,0.00010874848286513072
1682977655,19478,17168741,8770509.88226550605384928518775,1.081992118984798e+21,964.0733718814777,0.00010992215787030711
1683052055,19479,17174858,8110811.999772155720823853144797,1.081992118984798e+21,952.5458278458136,0.00011744148771696003
1683144287,19480,17182446,6843632.247680811233840555763616,1.081992118984798e+21,964.554858374426,0.00014094194770639478
1683224603,19481,17189056,6843632.247680811233840555763616,1.081992118984798e+21,964.554858374426,0.00014094194770639478
1683289979,19482,17194455,6843632.247680811233840555763616,1.081992118984798e+21,964.554858374426,0.00014094194770639478
1683514991,19485,17212976,6843632.247680811233840555763616,1.081992118984798e+21,964.554858374426,0.00014094194770639478
1683745583,19487,17231959,6394321.614149373030525319813261,1.0735509240459234e+21,891.4401865963173,0.00013941122145369353
1683801899,19488,17236601,6349176.536347934126732436850215,1.0731088690220836e+21,901.9201035824666,0.00014205308332807104
1684016855,19490,17254001,6215490.410572630895955414339057,1.0731088690220836e+21,901.9201035824666,0.00014510843779089234
1684161755,19492,17265842,6274197.16500059918567805608844,1.0731088690220836e+21,884.2384887475897,0.0001409325313651512
1684362791,19494,17282319,6271748.896443535159049323978014,1.0731088690220836e+21,884.2384887475897,0.0001409875464320657
1684451759,19495,17289637,6271748.896443535159049323978014,1.0731088690220836e+21,884.2384887475897,0.0001409875464320657
1684514567,19496,17294791,5386739.40110496452203806195913,1.0617927147461942e+21,877.1915569458503,0.00016284276844094497
1684670291,19498,17307594,5386739.40110496452203806195913,1.0617927147461942e+21,883.1768824788746,0.00016395389060360177
1684786103,19499,17317108,5386739.40110496452203806195913,1.0617927147461942e+21,883.1768824788746,0.00016395389060360177
1684810451,19500,17319106,5386739.40110496452203806195913,1.0617927147461942e+21,883.1768824788746,0.00016395389060360177
1684932851,19501,17329172,5511935.285094231282453987687865,1.0617927147461942e+21,883.1768824788746,0.00016022990779068552
1685047487,19502,17338612,4429170.373593185905925551307842,1.0614205565777959e+21,884.1919819843315,0.00019962925500809455
1685219207,19504,17352756,4907061.457340903800902165293518,1.0614205565777959e+21,896.0300054518437,0.0001826001188779476
1685303231,19505,17359691,4907061.457340903800902165293518,1.0614205565777959e+21,896.0300054518437,0.0001826001188779476
1685333855,19506,17362221,4907061.457340903800902165293518,1.0614205565777959e+21,896.0300054518437,0.0001826001188779476
1685574995,19508,17382050,5099208.9913615580657163564839,1.0614205565777959e+21,905.3970418636427,0.00017755637068365957
1685718083,19510,17393802,5099208.9913615580657163564839,1.0614205565777959e+21,905.3970418636427,0.00017755637068365957
1685776199,19511,17398583,5099208.9913615580657163564839,1.0614205565777959e+21,905.3970418636427,0.00017755637068365957
1685863571,19512,17405759,5128551.14331283608577025209326,1.0459377021973924e+21,888.0063388540972,0.00017314955316609772
1686064139,19514,17422197,5123249.64627720115731506099346,1.0459377021973924e+21,802.2216663329735,0.00015658453554296466
1686151583,19515,17429372,5084776.76004717903281539388982,1.0459377021973924e+21,801.1788664438828,0.00015756421653336246
1686209183,19516,17434099,5084776.76004717903281539388982,1.0459377021973924e+21,801.1788664438828,0.00015756421653336246
1686277391,19517,17439689,4980631.951938423309883962501798,1.0622647876410159e+21,804.5434161874908,0.00016153440445933147
1686421127,19518,17451499,4980631.951938423309883962501798,1.0622647876410159e+21,804.5434161874908,0.00016153440445933147
1686586259,19520,17465068,4514331.557614418492636002015019,1.0622647876410159e+21,686.2092433738569,0.0001520068330418516
1686786995,19522,17481575,4387330.521782340956567024720803,1.0622647876410159e+21,691.3750370361552,0.0001575844431149185
1686825419,19523,17484734,4166560.258581308467683316104717,1.0358288497549186e+21,584.6932749923092,0.00014032996973656974
1686994487,19525,17498666,4166560.258581308467683316104717,1.0358288497549186e+21,651.8937074490092,0.00015645848541525126
1687125419,19526,17509477,7141572.754211261702493437370446,1.0358288497549186e+21,649.7464342434673,9.098086046386955e-05
1687292747,19528,17523265,7138132.666064957072910531147626,1.0358288497549186e+21,676.7349549238317,9.480560064974188e-05
1687356227,19529,17528507,7138417.305304323135162391508424,1.0358288497549186e+21,676.7349549238317,9.480182034482239e-05
1687415027,19530,17533361,6695505.68486577742430240399753,1.0356707394737519e+21,725.6913801370395,0.00010838485012078473
1687844195,19535,17568677,6695505.68486577742430240399753,1.0356707394737519e+21,725.6913801370395,0.00010838485012078473
1688330255,19540,17608745,6695505.68486577742430240399753,1.0356707394737519e+21,725.6913801370395,0.00010838485012078473
1688354951,19541,17610784,6695505.68486577742430240399753,1.0356707394737519e+21,725.6913801370395,0.00010838485012078473
1688596727,19543,17630705,4219561.445836551305332593130433,1.0210615891063488e+21,797.3653740417517,0.00018896877893045342
1688737199,19545,17642281,4219596.278381912307231972143549,1.0156535527299953e+21,759.7606557732257,0.00018005529573188718
1688986307,19548,17662783,4219596.278381912307231972143549,1.0156535527299953e+21,788.1613760682146,0.00018678596815201732
1689101699,19549,17672287,4219596.278381912307231972143549,1.0156535527299953e+21,811.1080367850434,0.0001922240857355384
1689206171,19550,17680878,6425149.449325415135091313593,1.0156535527299953e+21,804.161982137923,0.00012515848673720002
1689254243,19551,17684820,6425149.449325415135091313593,1.00308770095602e+21,795.057342654751,0.00012374145518719804
